,avg_product_price,avg_freight_value,avg_product_volume,avg_review_score,avg_delivery_delay,avg_installments,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_voucher,top_master_category,cohort_month,seller_density,std_delivery_delay,unique_categories_sold,review_pct_2,review_pct_3,review_pct_4,early_orders_34d,churned
1915,35.0,15.23,6930.0,5.0,-9.0,1.0,0,1,0,0,Books,2018-03,2,,1,0.0,0.0,0.0,1,1
1916,54.86,17.66,6500.0,5.0,-4.0,1.0,1,0,0,0,Miscellaneous,2018-02,1,,1,0.0,0.0,0.0,1,1
1917,220.0,25.95,32900.0,5.0,-11.0,3.0,0,1,0,0,Electronics,2018-07,1,,1,0.0,0.0,0.0,1,1
1918,127.23529411764706,21.675882352941176,28423.529411764706,4.235294117647059,-16.58823529411765,3.5,1,1,1,1,Kitchen,2017-02,1,3.5891994847286584,2,0.0,0.0,0.058823529411764705,1,1
1919,152.75,25.91,53400.0,4.0,-10.0,8.0,0,1,0,0,Sports & Outdoors,2017-09,1,,1,0.0,0.0,1.0,1,1
1920,38.05,17.161666666666665,3780.0,4.833333333333333,-22.5,1.0,1,1,0,0,Electronics,2017-12,4,3.6742346141747673,1,0.0,0.0,0.16666666666666666,2,1
1921,91.55384615384615,12.964615384615387,3201.769230769231,4.461538461538462,-10.538461538461538,3.230769230769231,1,1,0,0,Health & Beauty,2017-12,3,6.777602631897022,1,0.0,0.07692307692307693,0.07692307692307693,2,1
1922,63.58571428571429,17.924285714285713,9928.57142857143,4.714285714285714,-14.857142857142858,2.0,0,1,1,0,Fashion,2017-11,2,3.891382420536067,2,0.0,0.0,0.2857142857142857,1,0
1923,24.4,16.89,5278.0,2.25,-17.75,1.5,1,1,0,0,Auto,2018-06,2,3.3040379335998353,1,0.0,0.25,0.25,4,1
1924,48.14666666666667,13.215000000000002,5416.666666666667,4.333333333333333,-7.0,1.8,0,1,0,1,Home & Living,2018-02,4,1.6733200530681511,1,0.0,0.0,0.0,1,1
1925,110.77,8.04,5508.0,5.0,-6.0,2.1538461538461537,1,1,1,0,Sports & Outdoors,2018-08,1,,1,0.0,0.0,0.0,1,0
1926,141.50714285714287,18.50714285714286,9323.42857142857,4.0,-15.714285714285714,6.6,0,1,0,0,Furniture,2017-12,2,7.3646517390909425,2,0.0,0.14285714285714285,0.14285714285714285,1,1
1927,52.06875,12.915,9654.0,3.96875,-10.03125,1.7272727272727273,1,1,0,0,Construction,2017-02,1,6.377806150262217,3,0.0,0.0625,0.15625,4,1
1928,24.905454545454543,12.06,2114.909090909091,4.7272727272727275,-14.090909090909092,1.4545454545454546,1,1,1,1,Electronics,2018-02,8,6.394599994597715,2,0.0,0.09090909090909091,0.09090909090909091,7,1
1929,53.27315789473684,16.969473684210527,5916.368421052632,4.368421052631579,-12.052631578947368,1.8421052631578947,1,1,0,0,Construction,2017-09,2,4.034210430947993,1,0.0,0.05263157894736842,0.3157894736842105,1,1
1930,81.56666666666666,17.140555555555558,2909.722222222222,4.388888888888889,-17.61111111111111,1.6666666666666667,1,1,0,0,Miscellaneous,2017-02,2,7.022140522400551,2,0.05555555555555555,0.0,0.2222222222222222,3,1
1931,161.4151515151515,19.644242424242425,38038.333333333336,4.636363636363637,-13.212121212121213,3.5757575757575757,1,1,0,1,Sports & Outdoors,2017-07,1,6.716386564578345,1,0.0,0.030303030303030304,0.18181818181818182,3,1
